node_id,label
20785,artificial-intelligence
18838,software-development
25120,software-development
14627,software-development
2007,artificial-intelligence
23536,artificial-intelligence
8290,software-development
15804,software-development
19163,artificial-intelligence
16161,software-development
4534,software-development
25454,software-development
8973,artificial-intelligence
15864,software-development
19982,artificial-intelligence
14998,artificial-intelligence
19044,software-development
8798,software-development
15672,artificial-intelligence
5423,software-development
12470,software-development
4339,software-development
21690,artificial-intelligence
21851,artificial-intelligence
22450,software-development
20852,software-development
12053,artificial-intelligence
26612,software-development
2211,artificial-intelligence
5228,artificial-intelligence
3264,artificial-intelligence
27020,software-development
15667,artificial-intelligence
25433,software-development
24895,software-development
21813,software-development
6275,artificial-intelligence
24118,software-development
5389,software-development
25455,artificial-intelligence
14484,software-development
23582,software-development
25479,artificial-intelligence
10311,software-development
12115,software-development
26749,software-development
7714,software-development
21220,software-development
1466,software-development
20711,software-development
21154,artificial-intelligence
24674,artificial-intelligence
24575,artificial-intelligence
11750,software-development
12639,software-development
14058,software-development
6264,artificial-intelligence
18038,artificial-intelligence
16712,artificial-intelligence
21428,software-development
8630,artificial-intelligence
3262,software-development
1335,software-development
18262,software-development
12018,artificial-intelligence
6434,software-development
23485,artificial-intelligence
18014,artificial-intelligence
13579,software-development
27357,artificial-intelligence
22673,software-development
21512,software-development
3941,software-development
6842,software-development
21309,artificial-intelligence
1906,artificial-intelligence
17525,artificial-intelligence
16562,software-development
13400,software-development
21958,software-development
778,software-development
5945,artificial-intelligence
146,artificial-intelligence
12563,software-development
25040,software-development
21090,artificial-intelligence
13297,software-development
22828,software-development
12082,software-development
17323,artificial-intelligence
6993,software-development
27446,software-development
14537,artificial-intelligence
21031,artificial-intelligence
7150,artificial-intelligence
8350,artificial-intelligence
1657,software-development
22122,software-development
6375,software-development
15861,artificial-intelligence
16596,artificial-intelligence
4827,software-development
22191,software-development
8332,software-development
1790,artificial-intelligence
2273,artificial-intelligence
3794,artificial-intelligence
20503,artificial-intelligence
9114,software-development
17683,artificial-intelligence
